44TZ ,Emoticon ,0Text$ ,2CreatedM ,16Name ,17Loc$,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,;) ,lg on kamu ?RT @Nia_mevia: Lg apa ka? RT @Grenattanggie: sip (y) syg {}RT @Nia_mevia: Baik jg ka ;) RT (cont) http://t.co/j2ZYa8zk ,Fri Nov 11 09:00:11 +0000 2011 ,Grenatta NA ,Around my Dicky  \m/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:3 ,Iklannya super soccer ini bagus jugak :3 ,Fri Nov 11 09:00:11 +0000 2011 ,Swedho Martono ,Pagi di Malang..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"naah, mau ny beneran apa gaa ? bahaas d bbm aja dong :) RT@rahmasaridewi : sama papa :D eh yg tadi di bbm itu bnrn ya? becanda kan ? ",Fri Nov 11 09:00:11 +0000 2011 ,devan eka saputra ,"Batam, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago ,:( ,@Loversofacesso kkkk' ta em 382 :( ,Fri Nov 11 09:00:11 +0000 2011 , L ,So Paulo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,;) ,RT @JosephMorgan: I know it seems like ages till next TVD but trust me it'll be worth it. Some Epic stuff in store ;) ,Fri Nov 11 09:00:11 +0000 2011 ,Rihanna Navy!! ,California baby!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Time (US & Canada) ,:* ,FF PURE GENIOUS MASTER EVER AND MY TOTAL SOUL ID WALK THRU HELL AND FIRE ICE AND RAIN FOR U KING @jaredleto :* I LOVE YOU! ,Fri Nov 11 09:00:11 +0000 2011 ,jennifer leto ,bermuda triangle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,en informatica :) ,Fri Nov 11 09:00:11 +0000 2011 ,javier rico sanjuan ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amsterdam ,:-) ,@AnnikaSmit Gefeliciteerd! Ook nog gewoon aan het werk op de grote dag.. :-) Tot vanavond. ,Fri Nov 11 09:00:11 +0000 2011 ,Marianne Kock ,Doetinchem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,@Speedythief :D ,Fri Nov 11 09:00:11 +0000 2011 ,jenisca lani siepeno ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,<3 ,"You tell me this is for the best, #SoTellMeWhy am I in tears? Beliebers will know &lt;3 ",Fri Nov 11 09:00:11 +0000 2011 ,BieberCondaLover ,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"Makasi ya andu ganteng :pRT @0221andu: Sama2 yaa seira alay :) RT @Seira_Tamara: Maaci eaa AndO33 u,u RT (cont) http://t.co/V4ZViRDC ",Fri Nov 11 09:00:11 +0000 2011 ,seira tamara ,indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quito ,-_- ,@Kterry313 -_- !! ,Fri Nov 11 09:00:11 +0000 2011 ,AKT ,MSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@1DFact_ whats this interview?? :) xx ,Fri Nov 11 09:00:11 +0000 2011 ,Kate Higgs ,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago ,:* ,T indo fazer uma prova da qual eu nem lembrava da existncia hahaha :* ,Fri Nov 11 09:00:12 +0000 2011 ,Paloma Crociati. ,"So Paulo, SP - Brasil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,  @FtDrMH1111 :D Wishing all the best for you.. May God Bless You always :)   HAPPY MinariDay111111 ({}) ,Fri Nov 11 09:00:12 +0000 2011 ,T. A. Haryadinanti ,someone's heart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@MartiGF95 maaaaanco :) ,Fri Nov 11 09:00:12 +0000 2011 ,marcelns ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:( ,"0-2 buat Indonesia, mbak. RT @dagnesia: Update score akhir donk singapore vs Indonesia? Lg otw 2 bdg niy ga ntn :( http://t.co/0StlVUJu ",Fri Nov 11 09:00:12 +0000 2011 ,Andre Saragih ,"T: 3.5594721,98.6941732",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Time (US & Canada) ,:D ,RT @Saharov_Dmitriy:  ! :D http://t.co/BD8exS2K ,Fri Nov 11 09:00:12 +0000 2011 ,mgcall ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,Gaunnya kereeen :D RT @agnezmo: Yesterday at SeaGames last rehearsal.. Wif Jacklyn n KC http://t.co/Gv9suHJA ,Fri Nov 11 09:00:12 +0000 2011 ,NATASYA CHRISTY ,BEKASI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuala Lumpur ,:D ,@afzalnazeri LOL~yeay! thanks abg afzal . :D ,Fri Nov 11 09:00:12 +0000 2011 ,BatAkim ,Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,:D ,@elpoderdelpop :D Guaaaaaaaaaaaaaaaaaaaaaapo! Pasa un buen da! :) ,Fri Nov 11 09:00:13 +0000 2011 ,Laura Pontmercy ,Endless Road 7058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,;) ,@asakoyuki_moto @yukakoofall d( ;) ,Fri Nov 11 09:00:13 +0000 2011 ,pinga ,Tokyo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@life_in_cinema        ? :) ,Fri Nov 11 09:00:13 +0000 2011 ,SoJimmySo ,Moscow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auckland ,;) ,@RespectTYGA ;)  I wan watch pudding with you *_* better yet...make pudding *-* ,Fri Nov 11 09:00:13 +0000 2011 ,TeamBreezy  ,New Zealand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,sorry Television. the Internet has killed you.  :) ,Fri Nov 11 09:00:13 +0000 2011 ,Freeda Koop ,with yo man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,sticko! :) ,Fri Nov 11 09:00:13 +0000 2011 ,Vincent Navarro ,Philippines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,hai :) via tweetdeck nih :p ,Fri Nov 11 09:00:13 +0000 2011 ,Photografer ,INDONESIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,:( ,"mudik ra koe? RT @L30Permadi Arep mudik p?RT @setyawancatur: Ya Allah,,, kenapa harus ujan siii,,,, :( ",Fri Nov 11 09:00:13 +0000 2011 ,Heny Dwi Kurniawati ,"Yogyakarta, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,RT @esesbe124fm besok jangan lupa dateng yah nonton kelas XII IPS 4 main lawan PSKD jam 7pagi tolong dateng buat tambah semangatin pemain :D ,Fri Nov 11 09:00:13 +0000 2011 ,enggal priyo S ,jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brasilia ,*-* ,@Natiteles_ obg nati *-* ,Fri Nov 11 09:00:13 +0000 2011 ,Alan Teixeira ,Brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:p ,RT @widya_yuda: makasiihh... RT @rizalAkt Met eaa RT @enyitpinyit: knp ini knp ? :p RT @atikanoor: Cieedungdudulzz RT @tysandbora: ciye RT ,Fri Nov 11 09:00:13 +0000 2011 ,Muhamad Syamsu Rizal ,Lampung Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago ,:D ,@_theapple :D ,Fri Nov 11 09:00:13 +0000 2011 ,Karla Marianne ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin ,:D ,#Gewchshausheizung ? ? ?  :D http://t.co/JyRbkL8D ,Fri Nov 11 09:00:13 +0000 2011 ,Ralfi ,Deutschland / Ostfriesland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:p ,RT @JadeJLSIronik: @nikkitaa_ happy birthday again! :p have a good day!:) xx ,Fri Nov 11 09:00:13 +0000 2011 ,asdfghjkl ,"northern ireland, belfast ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:( ,Pusing gga punya duit .. Mama help me :( ,Fri Nov 11 09:00:14 +0000 2011 ,lucy ,jakarta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"Makasih""@andiichava: @Ayunovitasaryy done :) followed :)"" ",Fri Nov 11 09:00:14 +0000 2011 ,Ayunovitasary ,indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,;| well calln it a night cause bernarddd passd out already :D #GOODnight ,Fri Nov 11 09:00:14 +0000 2011 ,Savannah Castillo ,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,;) ,@xelizabethxo OOP! You mad? ;) ,Fri Nov 11 09:00:14 +0000 2011 ,Katie Ormsby ,Jupiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"sama"" kak.. semoga apa yang kak reza kerjakan slama ini tyuz bjalan dg lncar.. sukses sllu.. semakaza!! :) (cont) http://t.co/VZhPtiW8 ",Fri Nov 11 09:00:14 +0000 2011 ,yunna ,"Kediri, Jawa Timur, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:p ,"wah peace mi RT @Fahmi_D_Ilafi: Gak ngomong, tp ikut2an RT @FestiLiaFitri: Aku g kut ngm0g lo yaa :p RT (cont) http://t.co/0QGgNfkZ ",Fri Nov 11 09:00:14 +0000 2011 ,helmy aditya prabowo ,surabaya-malang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,Follow this #MKETWEEP: @ShaveYoPubes0_o: Mahal Kita @Ingaahh :) #RebeccaBlackGang ,Fri Nov 11 09:00:14 +0000 2011 ,Milwaukee Tweeps ,"Milwaukee, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,:( ,@nodrohzomono yeahhhhh :( ,Fri Nov 11 09:00:14 +0000 2011 ,Ruiz Roslan , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,"Tukan.mas rey mah () @Reybaz: Eh kasiaan tauu, bkn ya dikaa, tkng gonjing kali :D RT @sileondika: Naon sih @RizalBinChafied: Iia ",Fri Nov 11 09:00:14 +0000 2011 ,dika romalia ,cirebon-bandung-bogor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,(>_<) ,@motoko349  (&gt;_&lt;) ,Fri Nov 11 09:00:14 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:'( ,"Dia ngarep wwkwkw --&gt;""@cmiw: 11-11-11.. Y nobody say love to me? :'( lol"" ",Fri Nov 11 09:00:14 +0000 2011 ,Feli Ipsun ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,(^o^) ,@Kenya1985est (^o^) ,Fri Nov 11 09:00:13 +0000 2011 ,shochi ,nagasaki  kyoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuala Lumpur ,:D ,@HaqitaSeuk Mcm youlah :D ,Fri Nov 11 09:00:14 +0000 2011 , Safwan Yusof ,Malaysia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,Samasama :) RT @salsabilalkansa: Makasih ya;;)RT mutiaraamutii: GetWellSoon;;)RT @salsabilalkansa: Perut ... (more) http://t.co/qMk0oo3G ,Fri Nov 11 09:00:15 +0000 2011 ,Mutiara  ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,(>_<) ,@THE_SPACE_  (&gt;_&lt;) ,Fri Nov 11 09:00:15 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:p ,"Haha YULI preet RT @fiskafisky: Mamat preet :p ""@nadjafiqhy: Ohh , haha preet RT @fiskafisky: Haha sudahmi kemaren,tapi hari ini tdk ada ",Fri Nov 11 09:00:15 +0000 2011 ,Nadja Fiqhy Anwar ,Makassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@toplesskaca Facebook kita? Pocari ID :) ,Fri Nov 11 09:00:15 +0000 2011 ,Pocari Sweat ,Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,"Asek niih, aan ngajak hujan-hujan!! :D ",Fri Nov 11 09:00:15 +0000 2011 ,Fransiskamaya ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tokyo ,(^^) ,@stryo24 (^^) ,Fri Nov 11 09:00:15 +0000 2011 ,ayarento@ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hong Kong ,:( ,"I feel your pain. Tinamad ako lalo, jirits. RT @inabulaong: BGI moved on Wednesday -___- ayaw ko mag music and lab on Monday eh :( ",Fri Nov 11 09:00:15 +0000 2011 ,Jaydee   ,MNL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@shensaddiction Yes! Hopefully I see @sabcalayan there! :) ,Fri Nov 11 09:00:15 +0000 2011 ,Tara Cabullo ,Quezon City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,Velayutham... the best of town... :) today paper ad.. Cheers!!! http://t.co/E3FwyCXN ,Fri Nov 11 09:00:16 +0000 2011 ,Online Vijay Fans ,Chennai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@thomasolenas sant.. Jag hade bara kineser frut men sen nr man #taggar #mnen s brukar man f flera :) ,Fri Nov 11 09:00:15 +0000 2011 ,Henrik Bengtsson ,stersund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"going to bed , I have a BIG day / night tomorrow :) #rippingTHErunway ",Fri Nov 11 09:00:15 +0000 2011 ,Verified Official  ,"LA, UK, Africa, NYC, Merced",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,en el mero chambre con una de las favoritas mujeres de mi vida :) ,Fri Nov 11 09:00:15 +0000 2011 ,Marce Araujo ,El Salvador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,;) ,Tanggal 28-08-10 juga bagus ;) ,Fri Nov 11 09:00:16 +0000 2011 ,Sabrilla P.G  ,@adityamukhlis heart ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:D ,"Astaga,,kok ada sex2 :D RT @ellabeyllaa: Ha bhsa sex ? Wwkk RT @shirenkarouwan: Atsgaa,,haha.Ku itu Om bhs chinesex RT @rio_christiano ",Fri Nov 11 09:00:16 +0000 2011 ,Mario Christiano ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii ,(^o^) ,(^o^) ,Fri Nov 11 09:00:16 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,-_- ,Need i say more Kat RT @kAtT_29: @Niesha973 lol -_- idkkkkkkk ,Fri Nov 11 09:00:16 +0000 2011 , U   ,"NeWaRk, nJ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Time (US & Canada) ,:D ,@KarinaWntz veo fotos .. :D ,Fri Nov 11 09:00:16 +0000 2011 ,Joy Alcocer  ,monterrey n.L.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"Tweeps, follow nih @pepatahCINTA agar kehidupan cinta kamu menjadi lebih bahagia :) ",Fri Nov 11 09:00:16 +0000 2011 ,Pantun Gombal  ,Follow juga @MauTanyaNih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:p ,@Nci_SKIalways males ah.. :p ,Fri Nov 11 09:00:16 +0000 2011 ,Isnan Ali Musthafa ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@milarahmania lo harus liat iklan super soccer.. Bepe booo bepe :) ,Fri Nov 11 09:00:16 +0000 2011 ,Retno Dwi Hastiti ,Bogor --- Trenggalek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:* ,Asiiiiiikk RT @emiiliooooo: Akuu belii ini buat kitaa @waligusfar maniis yaaa? I love it like I love you :* :* http://t.co/iEQeA4f2 ,Fri Nov 11 09:00:17 +0000 2011 ,wali gusfar ,"T: -6.300747,106.706321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rome ,;) ,just updated to iOS 5.0.1 it was fastl! no need to connect to your iTunes. Just go to Settings&gt;General&gt;Software update & it's done! ;) ,Fri Nov 11 09:00:17 +0000 2011 ,Bahareh T. Zavareh ,"Milano, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,-_- ,"Mas, bis jurusan jkt-bdg berangkat jam berapa? | jam 5 | kalo bdg-jkt? | sama! mas nya mau kemana? | cuma mau nyebrang kok | -_- #salahgaul ",Fri Nov 11 09:00:17 +0000 2011 ,ZONA SALAH GAUL ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,don't know when we'll just get tired of each other. :) ,Fri Nov 11 09:00:17 +0000 2011 ,Janice Q ,Under The Mistletoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:( ,:( R.I.P to everyone who lost there lives :( x &lt;3 11/11/11 ,Fri Nov 11 09:00:17 +0000 2011 ,Caitlin ,Inverness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,-_- ,@nindyadesivyana tau kan eric jadian sama siapa? nyesek ya baru tau -_- ,Fri Nov 11 09:00:16 +0000 2011 ,Kirana Herwinda P. ,"Bogor, West Java, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,RT @markevinlovers: Whoop! :) RT @JohnGiddings01: westlife croke park sold out in 5 minutes - second show onsale 8am next friday ,Fri Nov 11 09:00:16 +0000 2011 ,Unsani. ,"Jakarta, Indonesia.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:p ,RT @Ziiza_Nuraz: loadingnya bo' loading wooz yg super bikin lumutan! kangen semuaa :p ,Fri Nov 11 09:00:16 +0000 2011 ,Meyke () ,Bandung - Indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alaska ,:/ ,RT @NorharyatiYaty: balik pukul 2 pagi? lambatnyee. baru nak jumpe. hee. lepas nih lame woo tk jumpe. :/ ,Fri Nov 11 09:00:17 +0000 2011 ,nur hazwani ,johor bahru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"RT @Netpeak_ua:       ,    .   :) http://t.co/lQCxixQV ",Fri Nov 11 09:00:17 +0000 2011 ,ice_scream ,Odessa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii ,(^o^) ,@azumi33 (^o^) ,Fri Nov 11 09:00:17 +0000 2011 ,@ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,"yg ini bukan beb :D &gt;&gt; Lgi di landa bencana cinta gini gua  @maulidinagstn: iya, gelay bner liat fb dia itu ya allah wkwk RT @anisabellaa ",Fri Nov 11 09:00:17 +0000 2011 ,annisa bella ,PIYO PIYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific Time (US & Canada) ,:D ,"Orang2 pd nntn bola, gw nntn orang akad nikah aja dahhh :D ",Fri Nov 11 09:00:17 +0000 2011 ,Diah Arum Fajarwati ,"Depok, Jawa Barat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@ErryWicaksana woy.. hahaha.. :) ,Fri Nov 11 09:00:17 +0000 2011 ,wafa izzulhaq ,cimohai ( cimahi ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,<3 ,RT @charlottehincks: Remembrance Day &lt;3 ,Fri Nov 11 09:00:17 +0000 2011 ,Dan Payne ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Time (US & Canada) ,:( ,I love how @georgecaul4444 just stopped e-mailing me. :( ,Fri Nov 11 09:00:18 +0000 2011 ,DeeJay Legere ,"Maine, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"Justin, you make me smile just by smiling. Your smile is so damn contagious :) ",Fri Nov 11 09:00:18 +0000 2011 ,CONDUHNTOR ,Hogwarts ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@joanneblee  Heyyy.. are you a fans of shake it up?? if yes follow me and i will follow back you!! xoxo stef :) ,Fri Nov 11 09:00:18 +0000 2011 ,Stefani Rosa ,In this world,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,2-0 saja pemirsa :) good job ,Fri Nov 11 09:00:18 +0000 2011 ,Vigi Affandi ,"T: -6.140501,106.818476",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,-_- ,Woow 1lesuur frans pas voorbij -_- ,Fri Nov 11 09:00:18 +0000 2011 ,Tessa'guy ,Zoetermeer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brasilia ,=) ,#OccuryDigitalWorld pra lembrar voces =) ,Fri Nov 11 09:00:18 +0000 2011 ,Thethhy ,who knows...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Time (US & Canada) ,<3 ,WE LOVE TYLER B. &lt;3 #TEAMJAZZY =) ,Fri Nov 11 09:00:18 +0000 2011 ,Tyler Andrew Bowler ,Oklahoma City!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,xD ,HE aprobado CMC bieeen xD ,Fri Nov 11 09:00:18 +0000 2011 ,Edward Polanco  ,Madrid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hawaii ,(^^) ,@Sinmorikawa (^^) ,Fri Nov 11 09:00:18 +0000 2011 ,　@! ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,@MiLDSpy:  SJ 13  :)     ,Fri Nov 11 09:00:18 +0000 2011 ,: sureepan'da  ,Bangkok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,xD ,"@PratzAwesome You seem pretty messed up! haha. hey, what's your 11:11 wish gonna be? xD ",Fri Nov 11 09:00:18 +0000 2011 ,I[r]amm.x F ,United K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland ,:3 ,Pause :3 ,Fri Nov 11 09:00:18 +0000 2011 ,Anzu ,Halle (Saale),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:3 ,asik deh jersey baru..mau dong satu :3 ,Fri Nov 11 09:00:18 +0000 2011 ,Dyah R Palupi  ,Indonesia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"Hehe.. Ini di GBK :) RT @SofyanArsa: ampun omm,  saya norak kjakarta aj blm perna :) situ kok g ksana? RT (cont) http://t.co/FDZxeq2p ",Fri Nov 11 09:00:18 +0000 2011 ,Aditya Handoko ,"Bekasi, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Istanbul ,:D ,Ucusuna yarim saat kala havaalanina yetisen adini vermek istemedigim kuzenime buradan kocaman bir alkis :D ,Fri Nov 11 09:00:18 +0000 2011 ,Doan Ylmaz ,Istanbul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:( ,"God, i'll do anything for him :( ",Fri Nov 11 09:00:18 +0000 2011 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:) ,"RT @Monasosh: "" Free my daddy"" #freeAlaa @manal http://t.co/TD8POgQ2 Thanks to @lilianwagdy for the idea :) ",Fri Nov 11 09:00:18 +0000 2011 ,AhMaD 3aTTaR ,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quito ,<3 ,@Mkfikree Thanks &lt;3 ,Fri Nov 11 09:00:18 +0000 2011 ,Hind I. Janahi ,"T: 25.1702252,55.2165594",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jakarta ,:D ,"@SOSHIhwaiting beti?(""_) wkwkw~ yoseob doang? bias gue 5! wkwkw thanks jems!! semoga ketemu sunny! :D ",Fri Nov 11 09:00:18 +0000 2011 ,....  ,", ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,:/ ,"Triste  no poder estar com quem voc mais ama, quando a pessoa mais prescisa de vc. :/ ",Fri Nov 11 09:00:19 +0000 2011 ,Maisa Mello  ,Brasil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
